place;catu;sexe;secu1;year_acc;victim_age;catv;obsm;motor;catr;circ;surf;situ;vma;jour;mois;lum;dep;com;agg_;int;atm;col;lat;long;hour;nb_victim;nb_vehicules
1;1;1;2.0;2021;23.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;2;1;3;29;29051;1;1;0.0;5.0;48.012;-4.0168;18;3;3
2;2;2;1.0;2021;66.0;5.0;0.0;1.0;1;3.0;1.0;3.0;90.0;17;11;1;52;52042;1;1;0.0;6.0;47.918276;5.228269;16;2;1
1;1;1;2.0;2021;41.0;1.0;0.0;1.0;2;2.0;1.0;1.0;50.0;3;11;3;974;97412;2;2;0.0;7.0;-21.380761;55.614569;20;1;1
2;2;2;2.0;2021;13.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;25;11;5;74;74012;1;1;0.0;2.0;46.18464;6.24286;20;3;2
10;3;2;0.0;2021;7.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;30;6;1;26;26198;2;1;0.0;6.0;44.5474;4.74707;15;2;1
1;1;2;1.0;2021;25.0;2.0;2.0;1.0;4;2.0;1.0;1.0;80.0;17;2;1;35;35167;1;1;0.0;1.0;47.8716;-1.340636;14;3;2
2;2;2;1.0;2021;38.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;17;7;5;83;83048;2;1;0.0;3.0;43.201133;6.575645;3;3;2
2;2;2;1.0;2021;40.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;18;12;1;80;80021;2;2;0.0;3.0;49.88378;2.28227;14;3;2
1;1;1;2.0;2021;55.0;1.0;2.0;1.0;3;2.0;1.0;1.0;70.0;24;3;5;83;83070;1;1;0.0;1.0;43.150182;6.403184;19;2;2
10;3;2;0.0;2021;43.0;2.0;1.0;1.0;4;2.0;2.0;1.0;50.0;28;1;1;93;93078;2;3;1.0;6.0;48.95919;2.54369;16;2;1
10;3;2;0.0;2021;59.0;2.0;1.0;2.0;4;2.0;1.0;4.0;30.0;15;4;2;75;75102;2;2;0.0;6.0;48.8693633158;2.3524206877;19;2;1
10;3;2;0.0;2021;85.0;2.0;1.0;1.0;3;2.0;1.0;1.0;50.0;27;10;1;69;69052;2;3;0.0;6.0;45.8749522221;4.7098141291;18;2;1
1;1;1;1.0;2021;37.0;2.0;0.0;1.0;2;3.0;1.0;1.0;110.0;9;10;1;14;14098;1;1;0.0;6.0;49.218298;-0.535798;15;1;1
1;1;1;1.0;2021;37.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;29;9;5;91;91027;2;3;0.0;3.0;48.70589;2.37178;1;2;2
1;1;1;2.0;2021;22.0;1.0;2.0;1.0;1;3.0;2.0;1.0;90.0;16;3;1;93;93066;1;1;0.0;5.0;48.92453;2.35686;16;3;3
2;2;1;1.0;2021;44.0;2.0;0.0;1.0;1;3.0;1.0;3.0;130.0;18;7;1;28;28398;1;1;0.0;6.0;48.238552;1.063228;15;2;1
1;1;1;2.0;2021;56.0;1.0;0.0;1.0;4;2.0;1.0;6.0;50.0;14;10;5;75;75114;2;1;0.0;6.0;48.827322;2.326697;19;1;1
1;1;1;1.0;2021;83.0;2.0;2.0;1.0;1;2.0;1.0;1.0;90.0;30;6;3;94;94016;1;1;0.0;3.0;48.79136;2.34395;23;3;2
1;1;2;0.0;2021;74.0;2.0;0.0;1.0;3;2.0;1.0;3.0;80.0;4;9;1;22;22172;1;1;0.0;7.0;48.53905;-2.223541;19;1;1
3;2;1;3.0;2021;1.0;2.0;2.0;1.0;4;2.0;2.0;1.0;50.0;20;10;1;86;86194;2;1;1.0;2.0;46.589508;0.329711;11;4;2
1;1;2;1.0;2021;28.0;5.0;0.0;1.0;1;1.0;1.0;1.0;50.0;23;12;1;95;95306;1;1;0.0;6.0;48.9958373785;2.1804642677;12;1;1
1;1;1;2.0;2021;17.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;8;12;1;49;49007;2;1;0.0;3.0;47.4713;-0.51901;8;2;2
2;2;2;1.0;2021;27.0;2.0;2.0;1.0;4;1.0;1.0;1.0;50.0;16;9;1;94;94033;2;3;0.0;2.0;48.845;2.4572;17;3;2
1;1;1;2.0;2021;49.0;1.0;2.0;3.0;3;4.0;1.0;1.0;50.0;8;9;1;6;6161;2;2;0.0;6.0;43.635904;7.133571;15;2;2
1;1;2;1.0;2021;54.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;27;3;2;88;88321;2;1;0.0;1.0;48.347269;5.701489;19;2;2
1;1;1;1.0;2021;47.0;2.0;2.0;1.0;1;1.0;1.0;1.0;70.0;27;9;1;93;93005;1;1;0.0;2.0;48.9655;2.47636;17;2;2
2;2;1;2.0;2021;18.0;1.0;0.0;1.0;4;2.0;1.0;1.0;30.0;9;6;1;19;19272;2;1;0.0;6.0;45.2653072943;1.7817109673;13;2;1
10;3;1;8.0;2021;71.0;1.0;1.0;1.0;3;2.0;1.0;1.0;50.0;4;11;2;6;6012;2;1;0.0;6.0;43.75361;7.43087;17;2;1
1;1;1;1.0;2021;54.0;2.0;0.0;1.0;1;3.0;2.0;1.0;90.0;10;4;1;92;92025;1;1;1.0;6.0;48.9231213777;2.2286452406;16;1;1
1;1;1;2.0;2021;47.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;13;5;1;13;13207;2;1;0.0;2.0;43.2922007501;5.3603196144;18;2;2
10;3;1;0.0;2021;21.0;3.0;1.0;1.0;4;2.0;2.0;4.0;50.0;6;12;5;91;91103;2;9;0.0;6.0;48.608524;2.297067;18;2;1
1;1;1;1.0;2021;32.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;12;11;2;77;77508;1;1;1.0;1.0;48.817016;2.810107;6;2;2
1;1;2;1.0;2021;26.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;17;6;2;89;89267;1;2;0.0;3.0;47.549857;4.05519;20;3;2
10;3;2;0.0;2021;12.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;19;10;1;43;43157;2;1;0.0;6.0;45.0381;3.9013;8;2;1
10;3;1;0.0;2021;79.0;2.0;1.0;1.0;6;2.0;1.0;1.0;30.0;28;6;1;33;33318;2;9;0.0;6.0;44.7881;-0.65812;8;2;1
10;3;1;0.0;2021;62.0;2.0;1.0;1.0;3;2.0;1.0;3.0;80.0;24;11;1;72;72050;1;1;1.0;6.0;47.980838;-0.213938;10;2;1
1;1;2;1.0;2021;44.0;2.0;4.0;1.0;7;2.0;2.0;8.0;50.0;26;12;5;13;13001;2;1;0.0;1.0;43.47602;5.41381;20;1;1
1;1;1;2.0;2021;42.0;1.0;0.0;1.0;1;3.0;1.0;1.0;90.0;6;7;3;93;93078;1;1;0.0;2.0;48.96427;2.52005;22;3;2
1;1;1;2.0;2021;31.0;1.0;2.0;1.0;3;2.0;1.0;1.0;30.0;23;4;1;92;92071;2;2;0.0;3.0;48.77908;2.2802;18;2;2
1;1;1;1.0;2021;33.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;22;6;1;95;95539;2;1;0.0;2.0;48.9912263986;2.3601776361;18;2;2
1;1;1;8.0;2021;24.0;5.0;0.0;1.0;2;2.0;1.0;3.0;50.0;15;2;5;988;98831;2;2;0.0;6.0;-21.041989;164.699103;0;3;1
2;1;1;2.0;2021;39.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;23;6;1;92;92002;2;1;0.0;1.0;48.734399;2.311534;15;2;2
1;1;1;2.0;2021;21.0;1.0;2.0;3.0;4;2.0;1.0;1.0;50.0;11;7;1;75;75111;2;1;0.0;2.0;48.855385;2.368634;15;2;2
1;1;1;2.0;2021;60.0;1.0;0.0;1.0;3;2.0;1.0;1.0;50.0;17;7;1;27;27229;2;1;0.0;7.0;49.019038;1.128658;13;1;1
4;2;2;1.0;2021;19.0;2.0;0.0;1.0;4;1.0;2.0;4.0;50.0;31;7;5;64;64122;2;1;1.0;6.0;43.47863;-1.56376;5;5;1
1;1;2;1.0;2021;35.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;19;4;1;30;30243;2;1;0.0;1.0;44.07046;4.09703;19;2;2
2;2;2;2.0;2021;32.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;30;8;1;13;13208;2;3;0.0;3.0;43.2638204744;5.3778341359;14;3;2
10;3;2;0.0;2021;72.0;2.0;1.0;2.0;6;2.0;1.0;1.0;50.0;13;8;1;61;61414;1;1;0.0;6.0;48.5272;0.533132;9;2;1
2;2;2;1.0;2021;24.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;23;5;3;1;1151;1;2;0.0;3.0;46.081715;5.284166;22;4;2
1;1;1;2.0;2021;60.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;20;2;5;69;69387;2;2;0.0;3.0;45.726692316;4.8308575842;18;2;2
1;1;1;2.0;2021;15.0;1.0;2.0;1.0;4;1.0;1.0;1.0;30.0;15;11;1;29;29019;2;2;0.0;3.0;48.38962;-4.51276;13;2;2
5;2;1;1.0;2021;23.0;2.0;0.0;1.0;4;2.0;2.0;4.0;50.0;3;10;5;71;71306;2;1;1.0;6.0;46.676;4.38371;1;5;1
10;3;1;8.0;2021;29.0;1.0;1.0;5.0;4;2.0;1.0;6.0;50.0;22;9;1;37;37261;2;1;0.0;6.0;47.4080880479;0.6814726091;18;2;1
1;1;2;1.0;2021;31.0;2.0;0.0;1.0;4;2.0;1.0;8.0;50.0;22;4;1;27;27562;2;1;0.0;6.0;49.0962172399;1.432894663;16;1;1
1;1;1;2.0;2021;70.0;1.0;0.0;5.0;4;2.0;2.0;5.0;30.0;14;9;1;75;75104;2;3;0.0;6.0;48.8550626965;2.3616790376;12;1;1
10;3;2;0.0;2021;77.0;2.0;1.0;1.0;3;1.0;1.0;1.0;50.0;31;12;1;94;94079;2;2;0.0;6.0;48.82907;2.53938;16;2;1
10;3;2;0.0;2021;44.0;2.0;1.0;1.0;4;2.0;2.0;1.0;50.0;12;7;1;12;12202;2;3;0.0;6.0;44.3608455653;2.5566367507;12;2;1
1;1;1;1.0;2021;65.0;2.0;0.0;1.0;4;2.0;1.0;1.0;50.0;22;5;1;13;13028;2;1;0.0;4.0;43.183545;5.601347;15;3;3
1;1;1;1.0;2021;20.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;9;10;1;38;38535;1;1;0.0;1.0;45.774423;5.259855;9;2;2
2;2;1;8.0;2021;29.0;2.0;0.0;1.0;3;3.0;1.0;3.0;50.0;16;1;5;59;59183;2;1;0.0;6.0;51.0194444515;2.3280715942;0;2;1
1;1;1;2.0;2021;37.0;1.0;2.0;1.0;4;2.0;1.0;1.0;30.0;6;9;1;94;94042;2;2;0.0;3.0;48.82285;2.4725;17;2;2
1;1;1;2.0;2021;38.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;27;2;1;78;78120;1;2;1.0;3.0;48.640998;1.987184;17;3;2
2;2;1;1.0;2021;28.0;5.0;2.0;1.0;4;2.0;1.0;1.0;50.0;28;4;5;75;75108;2;2;0.0;3.0;48.86774;2.313978;1;4;2
1;1;1;2.0;2021;14.0;1.0;2.0;5.0;4;2.0;2.0;1.0;50.0;30;6;1;52;52093;2;2;1.0;3.0;47.805722;5.430894;9;2;2
1;1;1;8.0;2021;41.0;4.0;0.0;1.0;3;2.0;2.0;3.0;80.0;16;2;1;14;14016;1;1;1.0;6.0;49.249858;0.065778;14;1;1
1;1;1;2.0;2021;80.0;1.0;2.0;1.0;3;1.0;1.0;1.0;70.0;2;7;1;50;50502;2;1;0.0;2.0;49.10376;-1.07198;10;2;2
1;1;1;2.0;2021;20.0;1.0;2.0;1.0;3;2.0;1.0;1.0;90.0;8;8;1;61;61158;1;2;0.0;2.0;48.672671;-0.304425;16;3;2
1;1;2;1.0;2021;68.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;31;5;1;27;27072;2;9;0.0;3.0;49.104985;1.526467;9;2;2
1;1;1;2.0;2021;24.0;1.0;2.0;1.0;3;3.0;1.0;1.0;50.0;12;10;1;93;93055;2;1;0.0;2.0;48.8926547563;2.4103676015;18;3;2
1;1;1;2.0;2021;60.0;1.0;0.0;1.0;1;1.0;2.0;1.0;90.0;28;4;1;13;13202;1;1;1.0;6.0;43.31461;5.36552;9;1;1
2;2;1;8.0;2021;21.0;2.0;0.0;1.0;9;2.0;2.0;1.0;50.0;30;6;5;8;8403;2;3;0.0;6.0;49.495751;4.360912;23;2;1
10;3;1;0.0;2021;50.0;4.0;1.0;1.0;1;3.0;1.0;2.0;130.0;23;10;3;71;71204;1;1;0.0;6.0;46.850888;4.827719;4;2;1
1;1;1;8.0;2021;27.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;19;4;1;92;92051;2;2;0.0;3.0;48.8836205903;2.2725385662;13;2;2
1;1;1;1.0;2021;19.0;2.0;0.0;1.0;4;2.0;1.0;8.0;50.0;24;4;2;52;52045;2;1;0.0;6.0;48.65009;4.9721;20;1;1
1;1;1;1.0;2021;36.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;19;10;1;72;72181;2;1;0.0;2.0;47.9975371112;0.2254343031;18;2;2
1;1;2;8.0;2021;25.0;1.0;2.0;3.0;3;2.0;1.0;1.0;30.0;21;9;1;92;92050;2;6;0.0;3.0;48.8873325043;2.2005797385;8;2;2
1;1;1;2.0;2021;16.0;1.0;2.0;1.0;3;3.0;2.0;1.0;50.0;6;5;1;3;3190;2;1;1.0;5.0;46.54011;3.3446;8;3;3
10;3;2;0.0;2021;47.0;2.0;1.0;1.0;3;1.0;1.0;1.0;50.0;31;8;1;92;92062;2;9;0.0;6.0;48.8856586423;2.2274718868;9;2;1
1;1;1;8.0;2021;30.0;2.0;0.0;1.0;3;2.0;1.0;8.0;80.0;25;7;3;89;89282;1;1;0.0;7.0;47.966566;3.577337;1;2;1
1;1;2;1.0;2021;63.0;2.0;0.0;1.0;4;1.0;1.0;1.0;50.0;29;3;1;51;51454;2;1;0.0;7.0;49.2591547535;4.0162981904;11;1;1
1;1;2;1.0;2021;27.0;2.0;0.0;1.0;3;2.0;2.0;1.0;50.0;4;11;1;11;11069;2;1;0.0;7.0;43.19214;2.33598;8;1;1
10;3;1;0.0;2021;36.0;2.0;1.0;2.0;4;2.0;2.0;1.0;50.0;10;4;5;75;75118;2;3;0.0;6.0;48.887268;2.349565;2;2;1
1;1;1;2.0;2021;56.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;18;3;1;75;75108;2;1;0.0;3.0;48.876007;2.300407;11;2;2
1;1;2;2.0;2021;37.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;30;3;1;45;45208;2;3;0.0;3.0;47.999735;2.733539;12;6;2
1;1;1;2.0;2021;31.0;1.0;2.0;1.0;4;1.0;1.0;1.0;50.0;22;2;1;75;75114;2;2;0.0;3.0;48.835107;2.320308;12;2;2
1;1;2;1.0;2021;26.0;2.0;2.0;1.0;4;3.0;1.0;1.0;70.0;26;7;1;13;13213;2;1;0.0;4.0;43.3217159202;5.4174342946;8;3;3
10;3;2;0.0;2021;54.0;2.0;1.0;1.0;3;2.0;1.0;1.0;50.0;8;12;3;80;80373;2;1;0.0;6.0;49.983894;1.561189;8;2;1
1;1;1;2.0;2021;21.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;3;3;1;71;71306;2;2;0.0;3.0;46.6777155854;4.3677923083;7;2;2
1;1;1;2.0;2021;61.0;1.0;2.0;1.0;3;2.0;1.0;1.0;70.0;7;9;1;91;91661;2;9;0.0;3.0;48.700329;2.264353;11;3;2
2;2;1;2.0;2021;37.0;1.0;0.0;1.0;3;2.0;1.0;6.0;50.0;29;4;5;92;92026;2;1;0.0;7.0;48.900257;2.260951;22;2;1
1;1;1;2.0;2021;21.0;1.0;2.0;1.0;4;2.0;2.0;1.0;30.0;15;12;5;75;75111;2;2;0.0;3.0;48.85067;2.394498;2;2;2
2;2;2;1.0;2021;90.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;3;6;1;29;29256;1;3;0.0;3.0;48.224644;-4.25467;18;3;2
1;1;1;1.0;2021;21.0;2.0;0.0;1.0;3;2.0;1.0;1.0;50.0;22;12;1;54;54431;2;1;0.0;2.0;48.900048;6.051062;13;2;2
4;2;1;1.0;2021;28.0;2.0;2.0;1.0;3;1.0;2.0;1.0;50.0;25;6;5;92;92040;2;5;1.0;3.0;48.8239649113;2.2728341818;22;4;2
1;1;1;1.0;2021;89.0;2.0;1.0;1.0;4;2.0;1.0;1.0;30.0;13;12;5;73;73065;2;1;0.0;6.0;45.5634;5.93071;17;2;1
1;1;1;1.0;2021;47.0;2.0;2.0;1.0;7;2.0;1.0;1.0;502.0;3;5;1;13;13204;2;1;0.0;4.0;43.31482;5.39113;12;3;3
1;1;1;2.0;2021;60.0;1.0;0.0;3.0;4;2.0;2.0;1.0;30.0;25;1;2;49;49007;2;2;0.0;7.0;47.45483;-0.54828;8;1;1
1;1;2;1.0;2021;27.0;2.0;2.0;1.0;7;1.0;1.0;1.0;50.0;24;2;1;69;69199;1;3;0.0;3.0;45.681323962;4.8482644558;18;2;2
1;1;1;1.0;2021;46.0;2.0;2.0;1.0;4;3.0;1.0;1.0;50.0;3;9;5;69;69382;2;2;0.0;3.0;45.7601;4.8379;23;3;2
10;3;2;0.0;2021;90.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;11;6;1;49;49099;2;1;0.0;6.0;47.05;-0.897741;11;2;1
1;1;1;1.0;2021;28.0;2.0;2.0;1.0;2;3.0;1.0;1.0;90.0;24;2;1;17;17300;1;1;0.0;4.0;46.17559;-1.21112;11;3;3
1;1;1;1.0;2021;20.0;2.0;0.0;1.0;3;2.0;1.0;3.0;50.0;14;8;4;38;38029;2;1;0.0;6.0;45.577513;5.520997;3;1;1
1;1;1;2.0;2021;39.0;1.0;2.0;1.0;9;2.0;1.0;1.0;50.0;10;5;1;202;202033;2;1;0.0;3.0;42.6674;9.44286;19;2;2
1;1;1;1.0;2021;38.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;11;2;1;202;202033;2;3;0.0;6.0;42.6946;9.45;9;4;2
1;1;1;2.0;2021;49.0;1.0;0.0;1.0;3;2.0;1.0;3.0;50.0;4;6;4;27;27638;2;1;0.0;6.0;49.256084;0.926387;22;1;1
10;3;1;0.0;2021;27.0;1.0;1.0;1.0;3;2.0;1.0;1.0;50.0;3;6;1;93;93066;2;1;0.0;3.0;48.915328;2.354195;7;3;2
1;1;1;8.0;2021;29.0;1.0;0.0;3.0;4;2.0;1.0;5.0;50.0;20;4;1;75;75102;2;3;0.0;6.0;48.871712;2.341606;19;1;1
1;1;1;8.0;2021;35.0;1.0;1.0;5.0;4;2.0;1.0;4.0;30.0;24;11;5;49;49007;2;1;0.0;6.0;47.49223;-0.528984;7;2;1
1;1;1;2.0;2021;64.0;1.0;0.0;1.0;4;2.0;1.0;1.0;50.0;14;8;1;67;67267;2;1;0.0;6.0;48.55922;7.69161;17;1;1
1;1;2;8.0;2021;35.0;2.0;2.0;1.0;4;2.0;2.0;1.0;50.0;15;5;1;69;69387;2;2;1.0;3.0;45.75052;4.84626;14;3;2
1;1;1;2.0;2021;16.0;1.0;2.0;1.0;3;3.0;2.0;1.0;50.0;4;1;5;50;50602;2;2;1.0;1.0;49.63517;-1.58647;17;2;2
3;2;1;1.0;2021;11.0;2.0;2.0;1.0;2;3.0;1.0;1.0;110.0;6;11;4;78;78646;1;1;0.0;2.0;48.792283;2.091662;23;5;2
10;3;1;0.0;2021;6.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;15;6;1;14;14327;2;1;0.0;6.0;49.19862;-0.33894;16;2;1
10;3;1;0.0;2021;49.0;2.0;1.0;1.0;3;2.0;1.0;1.0;50.0;4;11;2;72;72191;2;6;1.0;6.0;47.76399;0.27508;18;2;1
10;3;1;0.0;2021;16.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;26;1;1;6;6030;1;1;0.0;6.0;43.5717;7.0016;11;2;1
1;1;1;0.0;2021;9.0;1.0;0.0;1.0;4;2.0;1.0;1.0;30.0;31;3;1;93;93072;2;1;0.0;3.0;48.9539331418;2.3904931849;18;2;2
9;2;1;1.0;2021;21.0;2.0;2.0;1.0;3;3.0;1.0;2.0;110.0;23;8;3;62;62042;1;1;0.0;1.0;50.313489;2.834483;22;4;2
1;1;1;2.0;2021;39.0;1.0;2.0;1.0;3;1.0;1.0;1.0;50.0;20;5;5;91;91216;2;4;0.0;2.0;48.674401;2.334768;21;2;2
10;3;1;0.0;2021;35.0;2.0;1.0;1.0;4;1.0;1.0;1.0;50.0;20;8;5;21;21231;2;1;0.0;1.0;47.32892;5.06901;3;3;1
1;1;2;1.0;2021;51.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;3;9;1;94;94071;2;2;0.0;3.0;48.77145;2.52498;13;2;2
1;1;1;2.0;2021;17.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;27;2;1;2;2095;2;1;0.0;2.0;49.982272;3.452808;14;3;2
1;1;2;1.0;2021;25.0;2.0;2.0;1.0;4;3.0;1.0;1.0;50.0;2;11;1;35;35238;2;2;0.0;3.0;48.08318;-1.6751;9;2;2
1;1;1;2.0;2021;26.0;1.0;0.0;3.0;4;2.0;1.0;1.0;50.0;1;4;1;37;37233;2;6;0.0;7.0;47.39556789;0.71073867;8;1;1
1;1;1;1.0;2021;59.0;2.0;0.0;1.0;4;2.0;1.0;1.0;50.0;25;1;1;49;49007;2;6;0.0;2.0;47.48905;-0.54577;11;2;2
1;1;1;1.0;2021;72.0;2.0;0.0;1.0;7;1.0;2.0;1.0;50.0;22;5;1;35;35051;1;6;1.0;6.0;48.154599;-1.595103;18;1;1
10;3;1;8.0;2021;8.0;2.0;1.0;1.0;4;1.0;1.0;1.0;50.0;19;5;1;976;97611;2;1;0.0;6.0;-12.78169;45.2315;13;2;1
1;1;1;2.0;2021;54.0;1.0;0.0;1.0;4;2.0;2.0;1.0;30.0;2;8;5;76;76498;2;6;1.0;7.0;49.4199190453;1.0611838102;21;1;1
10;3;2;0.0;2021;70.0;2.0;1.0;3.0;4;2.0;1.0;1.0;50.0;15;8;1;10;10387;2;1;0.0;6.0;48.2931;4.081;17;5;1
1;1;2;0.0;2021;31.0;1.0;2.0;5.0;2;2.0;2.0;5.0;30.0;27;4;2;974;97411;2;9;1.0;1.0;-20.89745;55.47574;7;2;2
1;1;2;8.0;2021;26.0;2.0;2.0;1.0;7;1.0;1.0;1.0;50.0;17;6;1;6;6088;2;1;0.0;3.0;43.719454;7.283718;9;2;2
10;3;1;0.0;2021;83.0;2.0;1.0;1.0;6;2.0;1.0;8.0;30.0;29;8;1;18;18033;2;1;0.0;6.0;47.1;2.41;19;2;1
1;1;2;2.0;2021;51.0;1.0;0.0;5.0;3;2.0;1.0;5.0;90.0;5;4;1;7;7316;1;1;0.0;7.0;44.9088;4.86592;15;1;1
1;1;1;2.0;2021;32.0;6.0;0.0;1.0;3;2.0;1.0;3.0;80.0;15;2;1;35;35025;1;4;0.0;6.0;48.290903;-1.257634;17;1;1
1;1;1;1.0;2021;54.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;25;7;2;6;6105;1;1;0.0;3.0;43.661414;7.03486;6;2;2
1;1;2;1.0;2021;19.0;2.0;0.0;1.0;3;2.0;1.0;3.0;80.0;7;5;1;67;67136;1;1;0.0;6.0;48.874101;7.135845;16;3;1
1;1;1;1.0;2021;45.0;2.0;2.0;1.0;2;2.0;1.0;1.0;50.0;20;7;1;94;94078;2;1;0.0;2.0;48.731;2.446;11;2;2
10;3;2;0.0;2021;79.0;1.0;1.0;1.0;4;2.0;1.0;1.0;50.0;29;9;1;6;6083;2;1;0.0;3.0;43.78723;7.49363;9;3;2
1;1;1;8.0;2021;16.0;1.0;2.0;3.0;4;2.0;1.0;1.0;50.0;17;12;2;74;74012;2;1;0.0;3.0;46.1993;6.23746;17;3;2
1;1;2;1.0;2021;42.0;2.0;2.0;1.0;2;2.0;1.0;1.0;80.0;24;2;1;81;81120;1;1;0.0;4.0;43.520936;2.30023;16;3;3
4;2;1;1.0;2021;18.0;2.0;2.0;1.0;3;2.0;2.0;1.0;70.0;25;11;1;202;202033;1;1;1.0;1.0;42.6783021456;9.4318660289;8;4;2
10;3;1;0.0;2021;48.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;23;12;1;971;97120;2;1;0.0;6.0;16.22504;-61.52714;15;2;1
2;2;2;2.0;2021;5.0;1.0;2.0;1.0;4;1.0;1.0;1.0;50.0;9;6;1;13;13208;2;1;0.0;3.0;43.2828908524;5.3892633319;18;3;2
1;1;1;8.0;2021;44.0;1.0;2.0;1.0;3;2.0;2.0;1.0;50.0;13;1;1;93;93072;2;1;1.0;2.0;48.9612141016;2.3816125989;13;2;2
1;1;2;1.0;2021;43.0;2.0;2.0;1.0;1;3.0;1.0;1.0;110.0;2;11;1;77;77146;1;1;0.0;4.0;48.8319870876;2.6512725706;15;4;4
1;1;2;1.0;2021;23.0;2.0;2.0;1.0;4;2.0;2.0;1.0;50.0;29;12;5;10;10387;2;3;1.0;3.0;48.306381476;4.0447068214;18;2;2
1;1;1;8.0;2021;56.0;2.0;0.0;1.0;3;2.0;1.0;8.0;90.0;25;2;3;21;21381;1;1;0.0;6.0;47.392249;4.483345;19;1;1
2;2;2;1.0;2021;51.0;2.0;2.0;1.0;2;2.0;1.0;1.0;50.0;10;8;1;89;89427;2;1;0.0;1.0;47.747721;3.541862;8;5;2
1;1;1;2.0;2021;46.0;1.0;2.0;1.0;1;3.0;1.0;1.0;90.0;1;2;3;93;93078;1;1;0.0;3.0;48.96169;2.52354;18;2;2
2;2;2;2.0;2021;56.0;1.0;2.0;1.0;3;2.0;2.0;1.0;50.0;9;1;1;973;97302;2;1;1.0;2.0;4.93804;-52.29912;12;3;2
1;1;1;1.0;2021;92.0;2.0;2.0;1.0;3;2.0;2.0;1.0;80.0;29;1;1;63;63381;1;1;0.0;1.0;45.8436767166;2.9038631402;9;2;2
10;3;1;0.0;2021;47.0;2.0;1.0;1.0;4;1.0;1.0;1.0;70.0;7;5;2;75;75118;2;1;0.0;6.0;48.900871;2.356218;20;4;2
10;3;1;0.0;2021;86.0;2.0;1.0;1.0;4;3.0;1.0;1.0;50.0;11;2;1;6;6030;2;9;1.0;6.0;43.572744;7.016206;10;2;1
1;1;1;2.0;2021;33.0;1.0;0.0;1.0;4;1.0;1.0;3.0;50.0;9;5;4;56;56098;2;1;0.0;6.0;47.77989;-3.343;5;1;1
10;3;1;0.0;2021;7.0;1.0;1.0;1.0;3;2.0;1.0;1.0;50.0;12;7;1;976;97611;2;1;0.0;6.0;-12.80102;45.20862;7;2;1
1;1;1;1.0;2021;36.0;5.0;2.0;1.0;4;2.0;1.0;1.0;50.0;23;4;1;11;11069;2;2;0.0;3.0;43.212;2.3667;19;2;2
1;1;2;2.0;2021;52.0;1.0;2.0;5.0;3;2.0;1.0;1.0;80.0;7;10;2;57;57102;2;1;0.0;3.0;49.277689;6.215917;19;2;2
1;1;2;8.0;2021;29.0;2.0;2.0;1.0;4;2.0;1.0;1.0;80.0;1;4;1;13;13063;1;1;0.0;1.0;43.5833;5.0;17;2;2
1;1;1;8.0;2021;23.0;1.0;2.0;1.0;3;2.0;1.0;1.0;70.0;20;10;5;973;97302;2;1;0.0;3.0;4.93631;-52.29642;18;2;2
1;1;1;2.0;2021;27.0;1.0;2.0;5.0;3;2.0;1.0;1.0;50.0;3;5;1;71;71153;2;1;0.0;3.0;46.8008;4.4116;19;2;2
1;1;1;2.0;2021;49.0;1.0;0.0;1.0;3;2.0;1.0;1.0;50.0;23;8;1;14;14027;2;1;0.0;7.0;49.020422;-0.637524;14;1;1
